POP_TOT,PIB_PER_CAPITA,IDH-M,GINI,IN055_AE,IN056_AE,IN024_AE,IN015_AE,IN022_AE,IN049_AE,IN016_AE,IN015_RS,Índice de pavimentação das vias públicas,CS001_NAO,CS001_SIM,Msau28_Não,Msau28_Sim,Mgrd06_Não,Mgrd06_Sim,Mgrd08_Não,Mgrd08_Sim,Mgrd11_Não,Mgrd11_Sim,Class
-0.08964262554713853,-0.3586595323814591,0.5692339658972871,0.12893616054207824,0.02997696007285256,0.15421237798841794,0.46971325317567536,0.8343677217936226,-0.24870621036007448,-0.3480418308569638,0.3897918481375264,0.7719360373783412,-1.0630054836272742,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.13801343778554861,-0.7935277629498177,-1.5877877345024185,-1.251593795419603,-0.9097276663116781,0.5940171993171777,0.46971325317567536,0.8337885168288407,-0.86603731954566,-0.9336577071156553,0.3897918481375264,-0.7693893895630345,0.546256266813476,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1421572909478626,-0.6186989275472495,-0.5400914800225615,1.2997653636994533,0.6755020110068597,0.7139639687704752,0.46971325317567536,0.8343677217936226,-0.7333876597206581,0.03868563459688895,0.3897918481375264,0.7719360373783412,0.6374984561102844,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.36285191750460744,0.4953935670740619,2.2024075390570643,0.1813613487431538,0.9446313606002418,1.0035790317666868,0.46971325317567536,0.8343677217936226,-0.23467595787858397,1.9232914439246827,-0.2904207191006641,0.7288412752925324,0.5659359547010228,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.07722184050939648,-0.3257089079235282,0.35353179585731653,-1.076843168082681,0.9446313606002418,1.0035790317666868,0.43376619001031524,0.8343677217936226,0.5841805960411387,-1.0676311505050258,-3.3682886338414275,0.42075957187057994,0.6061898617437321,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13572494477547192,-0.5384060299090396,0.16864422153734177,-0.37784065873499495,0.14366644665525957,0.3643755210476152,0.4637220759814488,-0.8459058810376147,1.258908192651004,-1.2402773404397816,0.3897918481375264,-0.5869243330720559,0.6813304882234562,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.001824399897745458,0.7007321747462142,1.4012280503371735,0.688138168020227,-0.4234963592897438,-0.29020578062700725,0.09451578138723214,0.17291565201310796,-0.12115846052834194,1.0351994429002993,-1.3107395699579503,0.7719360373783412,-0.26866171798448046,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13848535866050793,-0.04637076292736607,0.44597558301730394,1.2997653636994533,-0.39330762556447185,-0.0641522535804071,0.3828411838593894,0.8343677217936226,-2.1058014479101,1.732690050236712,0.3897918481375264,-1.1379871418714416,-0.47977109714179955,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.01954836883171984,0.17937223247277423,1.2163404760171987,1.072589548161455,0.4847349064024815,0.5883786759668089,0.46971325317567536,-2.941469443617213,-0.23722691287521883,0.20373539217451547,0.3897918481375264,0.26946944965444203,-2.2053219123725984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.09660938439984845,0.37054751055176555,-0.6325352671825488,-0.15066484319699663,-0.5847170436523669,-1.0816494218060344,0.07953783840166642,-0.4086061326275541,-0.6530325773266668,0.011752828967067017,0.3897918481375264,0.7361765539454359,-0.2928140622101056,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1361473031841113,-0.4535120492026966,-0.5709060757425573,-0.6050164742729933,-1.2764886653995566,-0.9801560014993976,0.1858812335991882,0.8343677217936226,-0.29079696780454634,0.10152884773314005,0.3897918481375264,0.7480963817564038,0.4156547017415758,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13970502630994616,-0.4338474355694976,0.045385838657358596,-0.6224915370066855,-0.06444312200406187,0.09270121416621363,0.46971325317567536,0.6965169401756172,-0.4336504476160866,-1.013765539245382,0.3897918481375264,-0.6162654476836711,0.5256820476583146,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.07819154093739508,-0.3475123789497505,0.47679017873729973,0.47843741521592087,0.9208657617101337,0.3208051133402209,-0.5038530408861523,-1.587288235957981,0.08674437169738186,1.6159812258408173,-3.3682886338414275,0.7719360373783412,0.19917813497856196,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.13956926825002636,-0.14600842625568466,-0.5709060757425573,0.23378653694423035,-0.13702454564141855,-0.014943322522644098,0.46971325317567536,0.6571310025704723,-0.0637619731040623,-0.8590745530638408,0.3897918481375264,-0.9894477491501427,0.6097679868141958,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.09539618141993021,-0.1330520700326756,-0.909866628662511,1.7016918065743734,-1.2071188091797826,-1.596805418816994,-1.210063052655617,-0.8157872228689742,-0.6390023248451763,-0.4509389600580783,0.3897918481375264,0.6380672019628504,-2.8932164571691175,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.10199660899984067,4.115784872321811,-1.0947542029824857,0.198836411476846,-0.8846774404545376,-1.585015779084405,-3.904594995759044,-1.417581181276991,-0.23212500288194945,0.7320327333748682,0.3897918481375264,0.7719360373783412,-0.4439898464371687,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.282871026203283,0.06785166486252504,1.493671837497161,1.4220908028352985,0.8206648582815712,0.8344233312556254,0.3618720636795961,0.8094619083080161,0.2066392565392105,0.2645068510315494,0.3897918481375264,0.3134811215718642,-0.3527476571403616,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.07846305705723469,-0.21361201052903162,1.1238966888572115,1.2997653636994533,0.9446313606002418,-1.916663470692456,-3.3908515513541104,-3.356180198400793,-0.16580017296944832,-0.25274113401297865,0.3897918481375264,0.7719360373783412,-3.952341478026176,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13669464520347052,-0.40621956367393636,0.014571242937362804,-0.5001660978708402,0.9433467336332091,1.0025538457029834,0.46971325317567536,-0.25337920206610276,4.896570017852016,1.009647806789955,0.3897918481375264,0.17319391733508213,0.3530375130084724,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13353773158787507,-0.30176708240985356,-1.6802315216624024,-1.164218481751142,-1.8063972893006073,-1.207747307641553,0.41354596697980067,0.8337885168288407,-0.17345303795935257,0.5870099338296733,0.3897918481375264,0.28689073645508795,0.1222484459636067,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1433532548090609,-0.6031392806364941,-1.8343045002623815,-1.059368105348989,-0.4639621087512792,-0.8643099763009129,0.46971325317567536,-0.18445381125710006,-0.712980019747581,-0.03520693469518652,0.3897918481375264,0.7719360373783412,-0.17920859122290453,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.3736005080265119,0.1791026750867736,2.325665921937044,0.7929885444223801,0.7506526885782816,0.863641134071172,0.44799523584660333,0.8343677217936226,0.4056137462767132,0.8066158874266826,0.3897918481375264,0.6793281443854323,0.5963500177999588,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.13362766566477877,0.2062462489175615,1.2779696674571903,0.40853716428115217,0.8309418740178347,0.9128500651289359,0.2675110228705263,0.8343677217936226,0.16454849909473862,1.4543843920618862,0.3897918481375264,0.7719360373783412,0.6455492375188253,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.1439695533033,-0.1807426053208005,-0.5400914800225615,-0.8846174780120681,-2.2637244895643023,-1.5793772557340364,0.46971325317567536,0.8343677217936226,0.03189883926973709,-1.3549144105564592,0.3897918481375264,-3.1707762385573606,0.6893812696319983,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.13085489373707895,-0.4114600911754644,0.13782962581734598,-0.13318978046330446,-1.3368661328501004,-1.1375220622778701,-0.7749538089249077,0.4532508549673718,0.3533191688457029,-0.09735956307169849,0.3897918481375264,0.7141707179867254,0.20007266624617817,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.14066610717858477,-0.6963286887347766,-1.3104563730224563,0.02408578413992516,-1.5282755509379953,-0.9699041408623635,0.415043761278357,-3.46449152681494,4.035622706487822,-0.4316025867853856,-3.3682886338414275,-2.37306468505409,0.39329142005118184,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.12654511405708518,-0.7038923885210614,-1.372085564462448,-1.6185701128271388,0.4911580412376454,0.6227224091008723,0.46971325317567536,0.7654423309846199,-0.6810930822896478,-0.02761050233805731,0.3897918481375264,-0.5108208170481808,0.5713031423067174,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1319926755725973,1.8315953128930005,-0.20113092710260774,-0.9719927916805281,0.6472402177321371,0.7662484580193493,-1.0642468585023281e-15,0.4827903081712304,-0.371152050198538,-0.15053458957160323,0.3897918481375264,0.7636838488938242,0.695642988505308,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.0374921365293739,-0.30073562308394464,0.29190260441732496,0.21631147421053817,0.9446313606002418,0.48380969746906155,0.3169382347228958,-0.9791230229373679,-0.5841567924175312,0.3211348013301493,0.3897918481375264,0.3134811215718642,-0.13448202784211657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.03840739341499639,1.1851828713604107,1.3704134546171778,2.068668123981907,0.7750606009519054,-0.3050709785507069,-1.2085652583570596,-1.948132929016878,-0.4451297451009426,-0.06006798604579131,0.3897918481375264,0.40517210473315957,0.2975765744162949,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.14440484105097937,-0.5225657616897239,-0.13950173566261617,0.11146109780838606,-0.45047352559743375,-0.10105895187372956,0.46971325317567536,0.8343677217936226,-0.4451297451009426,-0.33423013566218335,0.3897918481375264,-1.965956719817939,0.6088734555465795,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.07015107564799052,-0.0998628168813542,2.0175199647370894,0.7929885444223801,0.8996694167540918,0.9589834379955885,0.46971325317567536,0.5864679968671249,-0.21681927290214134,-0.528284453148849,0.3897918481375264,0.5041983665473584,0.5882992363914167,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.19349266030973222,0.37572442049857513,0.7849361359372576,1.6143164929059126,-0.20767902882822495,-1.241578447743765,-0.9224865473327385,0.6125322202822943,-0.39793707766320174,1.660178650464115,-0.22277527042504303,0.5885540710557503,-2.0979781602587084,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.11886939644701629,-0.48179495560435076,1.031452901697224,0.2687366624116147,0.6273284997431279,0.6216972230371691,0.46971325317567536,0.736482082745543,-0.32523486025911397,-0.36116294129200527,0.3897918481375264,1.303007240399202e-15,0.3592992318817834,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1387137769835476,0.659390822290659,-0.7866082457825279,0.5133875406833052,-1.5828721970368915,-1.1380346553097216,-0.17733388380080092,0.6287499592961774,-0.21426831790550682,-0.6601861422590022,0.3897918481375264,-2.144754136982465,-0.1711578098143624,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.12410362386836872,-0.7139233430381652,-1.06393960726249,-0.2904653450665341,0.9414197931826598,1.0010160666074284,0.36112316653031745,0.7341652628864166,-0.33671415774397,0.8252616759396358,0.3897918481375264,-0.6483572917901239,0.04710781948388264,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.051610403464657305,-0.1722198646108157,0.8465653273772492,0.37358703881376776,0.2091824219739347,0.26390728680468134,0.46971325317567536,0.7677591508437456,-0.44130331260599087,0.3245877251288445,0.3897918481375264,0.6133106365092997,0.3074164183600683,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.08963185109793854,-0.3000861205391317,0.19945881725733758,-1.6010950500934467,0.46996169628160345,0.6247727812282794,0.46971325317567536,-1.9689843077490132,0.04720456924954485,-1.7540724016856146,0.3897918481375264,0.09433967181636815,0.5793539237152596,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13999809132818575,-0.802035667945461,-2.173265053182335,-1.3040189836206795,-2.9124611079158913,-2.096583624872403,0.42777501281608876,0.8343677217936226,-1.0025134118656138,-0.3970733487984344,0.3897918481375264,-2.971806805097349,0.582037517518107,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.12769582523164352,-0.3096053686378481,0.5076047744572955,-0.3428905332676106,0.9446313606002418,1.0035790317666868,0.46971325317567536,0.8343677217936226,0.06633673172430472,-0.18506382755855438,0.3897918481375264,0.7719360373783412,0.5900882989266492,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1268920513213247,-0.578380485022898,-0.20113092710260774,0.9852142344929941,-0.6939103358501593,-0.4270681201314116,0.10724703292496386,0.19376703074524324,-0.6351758923502242,0.0007034728112426394,0.3897918481375264,-1.285609624761127,-0.6354195377069413,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.14076523211122463,-0.5357449050806402,-0.8790520329425152,0.32116185061269126,-1.5822298835533752,-1.5875787442436635,0.46971325317567536,0.602685735881008,-0.6645118748115229,0.0911700763370548,0.3897918481375264,0.7719360373783412,0.49258439075653104,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1362205694386712,-0.7061310726699077,-1.2488271815824648,-0.7972421643436073,-0.21345985017987298,0.07937379533806913,0.46971325317567536,-0.2852354751290871,-0.5688510624377234,-0.9654246060636503,0.3897918481375264,-0.6666954884223832,0.30383829328960593,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.08029040364155204,0.068411398762933,0.32271720013732075,-0.48269103513714806,0.9427044201496924,1.0020412526711315,0.46971325317567536,-0.3240422077694501,-0.06631292810069717,0.27348445290815687,0.3897918481375264,0.29881056426605723,0.6634398628711408,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.07436230169172062,-0.015449865353573783,1.493671837497161,-0.08076459226222792,0.9446313606002418,1.0035790317666868,0.46971325317567536,-0.7798765150525194,0.33036057387599094,-0.5973429291227512,-2.6147934972046474,0.7719360373783412,0.604400799208501,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13721397365490975,-0.49003254885563713,-2.4505964146622974,1.579366367438528,-2.796844680882935,-2.495381003653027,0.017379375011564176,-0.503595746851726,-0.5854322699158484,0.06838077926566692,0.3897918481375264,0.6939987016912406,-0.8053804785539359,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.13355712559643504,-0.6544786472942593,-3.036073733342217,0.7929885444223801,-3.181590457509274,-2.485129143015993,-0.1848228552935838,0.5337603450720053,-0.4948733675353184,0.4060767267780492,0.3897918481375264,-1.729393983261797,-2.012103158567595,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.11556753391576487,0.1311008412502636,1.5244864332171568,0.5308626034169974,0.6465979042486204,0.7636854928600901,0.46971325317567536,-0.3240422077694501,0.10460105667382448,0.19682954457712515,0.3897918481375264,0.27038635948605544,0.5051078285031517,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.07921942339107359,-0.6019667562979487,-0.4476476928625741,-0.8846174780120681,0.8733345639299186,0.946681205231148,0.46971325317567536,-0.3240422077694501,4.32260514360922,-0.3770463907660028,-3.3682886338414275,0.7719360373783412,0.6178187682227378,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.5335903041970806,4.146224237811469,1.4320426460571694,2.820095821530671,0.9446313606002418,0.7436943646178745,0.46971325317567536,-1.1598349719492074,-0.08289413557882218,0.4993056693428171,-1.053311056942392,0.7719360373783412,0.582037517518107,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.10203755190680061,0.21036705716548817,0.35353179585731653,-0.7098668506751464,-0.08499715347658796,0.17164054107137522,0.46971325317567536,0.8343677217936226,-0.3316122477507006,-0.4461048667399051,0.3897918481375264,-0.7024549718552885,0.3029437620219897,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.02252427170075554,-0.11247820312729544,0.6616777530572745,0.7230882934876114,0.29332548831458655,0.470994871672769,0.44874413299588206,-0.2759681956925827,2.622393638352224,-0.9460882327909578,0.38603376765554764,-0.15781053187719415,0.6187132994903528,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.6686437151392055,0.03109756557190315,1.8942615818571062,1.7715920575091422,0.9446313606002418,1.0035790317666868,0.46971325317567536,-0.6698275717440273,0.1364879941317576,1.0441770447769063,-3.18038460974248,0.7719360373783412,-0.8357945416528708,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.016201253613828487,0.25158394049224664,1.2471550717371946,0.8628887953571488,0.9446313606002418,1.0035790317666868,0.46971325317567536,-0.3240422077694501,0.1441408591216615,0.38743093826509556,-1.6771524169508982,0.2639679906647641,0.657178143997831,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.14275850521322175,0.6772713784111023,0.13782962581734598,-1.2865439208869873,0.7300986571057555,0.8011047841852645,0.46971325317567536,0.8343677217936226,-0.5038017100235396,-0.49720813896059274,0.3897918481375264,0.3354869575305746,0.5999281428704224,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1233623417634098,-0.2194670886381953,-0.17031633138261196,-0.04581446679484356,0.0852159196552651,0.28697397323800805,0.46971325317567536,0.8343677217936226,-0.5458924674680115,-0.47303767236972705,0.3897918481375264,0.7719360373783412,0.18039297835863158,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.01005607908653356,-0.28451138646124935,-0.2935747142625951,0.583287791618074,-0.1781326085864698,-0.8760996160335023,-2.519884166743414,-0.9721725633599891,0.6109656235058025,0.5034491779012514,0.3897918481375264,0.6738266853957556,-6.6243063743944495,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.13260250939731644,-0.17292569257956908,0.877379923097245,-0.48269103513714806,0.420503558050839,0.5853031177756987,0.32068272046928825,0.8343677217936226,-0.4527826100908465,0.027636278441064574,-3.3682886338414275,0.023737614782171075,0.23585391695080776,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.10801249013673578,-0.2832639291926403,1.2471550717371946,-0.5176411606045324,0.9446313606002418,0.49816230236090925,0.46971325317567536,-0.3240422077694501,0.40816470127334803,1.5538285974643053,0.3897918481375264,-5.160470573157471,-0.11927499629264852,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.08441055301562608,-0.3364411642592472,-0.8482374372225194,1.3871406773679142,-2.020287679311577,-1.6085950585495834,-2.720588602750006,-0.9588508491700136,-0.7652745971785913,0.2879867328626762,0.3818998791253708,0.42167648170219335,-2.535403950122814,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.12040798779277406,-0.4368520449028194,-1.8034899045423856,-0.2555152195991497,-0.5294780840699543,-0.17282197633296803,-1.0642468585023281e-15,0.006683827120806778,-1.293322281481964,2.60351743226762,-0.862776376506059,0.5913048005505893,0.6723851755472992,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.12411224342772871,-0.5064385858422116,0.0762004343773544,-0.4302658469360715,0.6562326065013672,0.6155461066549491,0.46971325317567536,0.8262588522866811,-0.2869705353095942,0.40538614201831,0.3897918481375264,0.6142275463409131,0.45590860878428524,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.1258340004098862,-0.6292310274657518,-1.06393960726249,0.2512615996779225,-2.2990517311577054,-1.8607908302206206,-0.7906806490597522,0.46657256915734735,-0.19641163292906422,-0.6781413460122168,0.3897918481375264,0.3189825805615421,-0.47172031573325746,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.01675132181940388,0.2772726085064306,1.2471550717371946,0.6182379170854583,-0.05866230065241474,-0.3594058399269874,-0.39750964568862945,0.07271319310590195,-0.21171736290887233,-0.7782761361743752,0.3897918481375264,0.7719360373783412,0.05158047582196118,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.10095364231728218,0.31748946410546103,-0.8174228415025236,0.5658127288843817,0.8547074729079418,0.8564648316252482,-0.3226199307607966,-0.3240422077694501,-0.795886057138207,0.9875490944783064,-2.8857510999553297,0.7719360373783412,-0.671200788411572,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.14071351475506472,-0.6703179097024333,-2.4505964146622974,-0.22056509413176537,-1.4094475564874567,-1.032440490748271,-0.06499931140905159,0.831471696969715,-0.9719019519059982,0.5946063661868025,0.3897918481375264,0.7691853078835021,-0.3500640633375142,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.14641966305137646,1.1532254854050006,0.19945881725733758,-1.0244179798816047,-0.30145679742162357,-0.0026410897582027997,0.46971325317567536,0.8343677217936226,-0.4298240151211349,-0.9605905127454771,0.3897918481375264,0.45835287496671073,0.7135336138576235,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
